band,channel,index,macaddr,mode,radio_name,radio_type,spatial_stream,status,tx_power,utilization,ap_ap_deployment_mode,ap_client_count,ap_firmware_version,ap_group_name,ap_ip_address,ap_macaddr,ap_model,ap_name,ap_public_ip_address,ap_last_modified
1,132,0,RADIO_e2059a1e5ecf,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,5.0,IAP,12,10.6.0.3_90581,Bellaterra,IP_d48be3a4e6f7,AP_782008f83917,635,AP-BIBCIE04,158.109.XXX.XXX,1749103001
0,1,1,RADIO_40a6746099a3,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,7.0,78.0,IAP,12,10.6.0.3_90581,Bellaterra,IP_d48be3a4e6f7,AP_782008f83917,635,AP-BIBCIE04,158.109.XXX.XXX,1749103001
3,,2,RADIO_49162bac00e9,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,12,10.6.0.3_90581,Bellaterra,IP_d48be3a4e6f7,AP_782008f83917,635,AP-BIBCIE04,158.109.XXX.XXX,1749103001
1,56,0,RADIO_75c60e0d59f2,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_fd755452a718,AP_ac48b0c94d21,635,AP-ESCDOC10,158.109.XXX.XXX,1748078801
0,6,1,RADIO_9f11655f1441,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,7.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_fd755452a718,AP_ac48b0c94d21,635,AP-ESCDOC10,158.109.XXX.XXX,1748078801
3,,2,RADIO_2f1be0a60067,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_fd755452a718,AP_ac48b0c94d21,635,AP-ESCDOC10,158.109.XXX.XXX,1748078801
1,108,0,RADIO_1d83023f0fa5,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,16.0,IAP,20,10.6.0.3_90581,Bellaterra,IP_831808df973a,AP_afcc38111687,635,AP-BIBSOC02,158.109.XXX.XXX,1748241749
0,1,1,RADIO_3e2b3187b5e9,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,68.0,IAP,20,10.6.0.3_90581,Bellaterra,IP_831808df973a,AP_afcc38111687,635,AP-BIBSOC02,158.109.XXX.XXX,1748241749
3,,2,RADIO_89687c0c440e,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,20,10.6.0.3_90581,Bellaterra,IP_831808df973a,AP_afcc38111687,635,AP-BIBSOC02,158.109.XXX.XXX,1748241749
1,44,0,RADIO_44c6802b3126,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,3.0,IAP,6,10.6.0.3_90581,Bellaterra,IP_e917a765ddc2,AP_33bb2041fb70,635,AP-FTI08,158.109.XXX.XXX,1747356466
0,11,1,RADIO_2897478e7547,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,21.0,IAP,6,10.6.0.3_90581,Bellaterra,IP_e917a765ddc2,AP_33bb2041fb70,635,AP-FTI08,158.109.XXX.XXX,1747356466
3,,2,RADIO_896cd72f7b30,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,6,10.6.0.3_90581,Bellaterra,IP_e917a765ddc2,AP_33bb2041fb70,635,AP-FTI08,158.109.XXX.XXX,1747356466
1,124,0,RADIO_c8d917b1bb7f,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,1.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_fef058056a00,AP_29f8f2b8b3b8,635,AP-CCOM39,158.109.XXX.XXX,1747356291
0,1,1,RADIO_cc982851e855,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,25.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_fef058056a00,AP_29f8f2b8b3b8,635,AP-CCOM39,158.109.XXX.XXX,1747356291
3,,2,RADIO_818e8a7556dc,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_fef058056a00,AP_29f8f2b8b3b8,635,AP-CCOM39,158.109.XXX.XXX,1747356291
1,36,0,RADIO_f923767f7431,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_7d3101f8da52,AP_0ef129bebd66,635,AP-MED22,158.109.XXX.XXX,1747062619
0,1,1,RADIO_a0c7000fe6c7,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,30.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_7d3101f8da52,AP_0ef129bebd66,635,AP-MED22,158.109.XXX.XXX,1747062619
3,,2,RADIO_f6b7b0f1e33f,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,5,10.6.0.3_90581,Bellaterra,IP_7d3101f8da52,AP_0ef129bebd66,635,AP-MED22,158.109.XXX.XXX,1747062619
1,56,0,RADIO_4be98716cf63,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,3.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_5651ff02a266,AP_e79c61d34a3c,635,AP-ICTAICP21,158.109.XXX.XXX,1747356256
0,1,1,RADIO_aab1101a183f,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,59.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_5651ff02a266,AP_e79c61d34a3c,635,AP-ICTAICP21,158.109.XXX.XXX,1747356256
3,,2,RADIO_843d5a2c8f4a,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_5651ff02a266,AP_e79c61d34a3c,635,AP-ICTAICP21,158.109.XXX.XXX,1747356256
1,136,0,RADIO_199b0368a8ed,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_cb63e3655a20,AP_f279c0beda85,635,AP-AULAJ15,158.109.XXX.XXX,1748078676
0,1,1,RADIO_63ddb34ad740,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,49.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_cb63e3655a20,AP_f279c0beda85,635,AP-AULAJ15,158.109.XXX.XXX,1748078676
3,,2,RADIO_122b79a34864,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_cb63e3655a20,AP_f279c0beda85,635,AP-AULAJ15,158.109.XXX.XXX,1748078676
1,104,0,RADIO_9d9e7b28811d,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,2.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_bcde897baf5a,AP_002a7e027e98,635,AP-IDIOMES03,158.109.XXX.XXX,1748078802
0,11,1,RADIO_7121becafb24,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,21.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_bcde897baf5a,AP_002a7e027e98,635,AP-IDIOMES03,158.109.XXX.XXX,1748078802
3,,2,RADIO_e00e3b27be43,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,5,10.6.0.3_90581,Bellaterra,IP_bcde897baf5a,AP_002a7e027e98,635,AP-IDIOMES03,158.109.XXX.XXX,1748078802
1,116,0,RADIO_fb0fd67ee067,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_7e4640a7fe55,AP_a6d3fa019772,635,AP-ICTAICP09,158.109.XXX.XXX,1747067879
0,6,1,RADIO_8f34f18f692c,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,69.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_7e4640a7fe55,AP_a6d3fa019772,635,AP-ICTAICP09,158.109.XXX.XXX,1747067879
3,,2,RADIO_65ed84124449,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,5,10.6.0.3_90581,Bellaterra,IP_7e4640a7fe55,AP_a6d3fa019772,635,AP-ICTAICP09,158.109.XXX.XXX,1747067879
1,120,0,RADIO_da1dad0dc948,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,1.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_ddf6c9bddcda,AP_69f6bef0b230,635,AP-CCOM36,158.109.XXX.XXX,1747071667
0,6,1,RADIO_bc47dfd31f1a,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,12.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_ddf6c9bddcda,AP_69f6bef0b230,635,AP-CCOM36,158.109.XXX.XXX,1747071667
3,,2,RADIO_e54b2ee31cc1,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_ddf6c9bddcda,AP_69f6bef0b230,635,AP-CCOM36,158.109.XXX.XXX,1747071667
1,120,0,RADIO_e330fa9f0b3e,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,4.0,IAP,10,10.6.0.3_90581,Bellaterra,IP_f5f64e884ca6,AP_a5982345f2ff,635,AP-VET12,158.109.XXX.XXX,1747066012
0,1,1,RADIO_03fc42ae0f9a,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,46.0,IAP,10,10.6.0.3_90581,Bellaterra,IP_f5f64e884ca6,AP_a5982345f2ff,635,AP-VET12,158.109.XXX.XXX,1747066012
3,,2,RADIO_666fed0c01d1,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,10,10.6.0.3_90581,Bellaterra,IP_f5f64e884ca6,AP_a5982345f2ff,635,AP-VET12,158.109.XXX.XXX,1747066012
1,140,0,RADIO_3798a209340c,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,1.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_d381590f05ee,AP_f151b675c86c,635,AP-CCOM43,158.109.XXX.XXX,1747070926
0,1,1,RADIO_ee88189877f9,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,7.0,37.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_d381590f05ee,AP_f151b675c86c,635,AP-CCOM43,158.109.XXX.XXX,1747070926
3,,2,RADIO_39b7e18e3c13,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_d381590f05ee,AP_f151b675c86c,635,AP-CCOM43,158.109.XXX.XXX,1747070926
1,64,0,RADIO_1dbc9b3b537a,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,15.0,IAP,21,10.6.0.3_90581,Bellaterra,IP_19f4fc5a20c0,AP_280c11a69d5d,635,AP-BIBCIE03,158.109.XXX.XXX,1749103005
0,1,1,RADIO_6cd41c5ed56f,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,78.0,IAP,21,10.6.0.3_90581,Bellaterra,IP_19f4fc5a20c0,AP_280c11a69d5d,635,AP-BIBCIE03,158.109.XXX.XXX,1749103005
3,,2,RADIO_774d8fe44687,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,21,10.6.0.3_90581,Bellaterra,IP_19f4fc5a20c0,AP_280c11a69d5d,635,AP-BIBCIE03,158.109.XXX.XXX,1749103005
1,60,0,RADIO_108581db79fe,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,10.0,IAP,13,10.6.0.3_90581,Bellaterra,IP_27e432fc9c2f,AP_ece89866e5f8,635,AP-SAF05,158.109.XXX.XXX,1747356297
0,6,1,RADIO_7f88771dd438,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,39.0,IAP,13,10.6.0.3_90581,Bellaterra,IP_27e432fc9c2f,AP_ece89866e5f8,635,AP-SAF05,158.109.XXX.XXX,1747356297
3,,2,RADIO_ddf37aa2aedc,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,13,10.6.0.3_90581,Bellaterra,IP_27e432fc9c2f,AP_ece89866e5f8,635,AP-SAF05,158.109.XXX.XXX,1747356297
1,112,0,RADIO_0412d25caedb,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,2.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_d31fe2439603,AP_9cfbd7422b7e,635,AP-ICTAICP24,158.109.XXX.XXX,1747069644
0,6,1,RADIO_c9b294a29b86,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,11.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_d31fe2439603,AP_9cfbd7422b7e,635,AP-ICTAICP24,158.109.XXX.XXX,1747069644
3,,2,RADIO_cd66f284728a,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,5,10.6.0.3_90581,Bellaterra,IP_d31fe2439603,AP_9cfbd7422b7e,635,AP-ICTAICP24,158.109.XXX.XXX,1747069644
1,104,0,RADIO_7498e1d3e665,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,42.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_bf0d00a0884f,AP_350357a6e475,635,AP-VET23,158.109.XXX.XXX,1747356472
0,6,1,RADIO_cc441a61b351,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,44.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_bf0d00a0884f,AP_350357a6e475,635,AP-VET23,158.109.XXX.XXX,1747356472
3,,2,RADIO_dc49fe920adb,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_bf0d00a0884f,AP_350357a6e475,635,AP-VET23,158.109.XXX.XXX,1747356472
1,124,0,RADIO_42d4ce3958fc,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,2.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_53d5e8ddea21,AP_7beee7587624,635,AP-CCOM31,158.109.XXX.XXX,1747356472
0,11,1,RADIO_9fd54384488b,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,42.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_53d5e8ddea21,AP_7beee7587624,635,AP-CCOM31,158.109.XXX.XXX,1747356472
3,,2,RADIO_75ac3360c402,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_53d5e8ddea21,AP_7beee7587624,635,AP-CCOM31,158.109.XXX.XXX,1747356472
1,116,0,RADIO_88aab30d2dc9,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,2.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_7ad6d1b78c9e,AP_54d680868b84,635,AP-VET35,158.109.XXX.XXX,1747356294
0,11,1,RADIO_fcc0daf0f0c6,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,50.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_7ad6d1b78c9e,AP_54d680868b84,635,AP-VET35,158.109.XXX.XXX,1747356294
3,,2,RADIO_de0bd48a5b62,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_7ad6d1b78c9e,AP_54d680868b84,635,AP-VET35,158.109.XXX.XXX,1747356294
1,132,0,RADIO_fcb11314be44,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,3.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_010f00eed696,AP_eae0911e5ccf,635,AP-FTI09,158.109.XXX.XXX,1747071112
0,11,1,RADIO_559bdf7beedc,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,50.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_010f00eed696,AP_eae0911e5ccf,635,AP-FTI09,158.109.XXX.XXX,1747071112
3,,2,RADIO_502432411cf7,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,5,10.6.0.3_90581,Bellaterra,IP_010f00eed696,AP_eae0911e5ccf,635,AP-FTI09,158.109.XXX.XXX,1747071112
1,100,0,RADIO_02b0c08c5780,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_901637b70f86,AP_14a918977f34,635,AP-MED44,158.109.XXX.XXX,1747356467
0,11,1,RADIO_a8ddab8bcf41,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,7.0,33.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_901637b70f86,AP_14a918977f34,635,AP-MED44,158.109.XXX.XXX,1747356467
3,,2,RADIO_c7843fa4cd07,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_901637b70f86,AP_14a918977f34,635,AP-MED44,158.109.XXX.XXX,1747356467
1,140,0,RADIO_1acc2b932ca9,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,11.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_a00c67a2352b,AP_e54b57c0d340,635,AP-ETSE81,158.109.XXX.XXX,1749781154
0,1,1,RADIO_a4e1b14ada3d,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,18.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_a00c67a2352b,AP_e54b57c0d340,635,AP-ETSE81,158.109.XXX.XXX,1749781154
3,,2,RADIO_14ad34567380,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_a00c67a2352b,AP_e54b57c0d340,635,AP-ETSE81,158.109.XXX.XXX,1749781154
1,116,0,RADIO_7bd504912792,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,4.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_7b3d3590babf,AP_4bca42abf051,635,AP-CCOM51,158.109.XXX.XXX,1747356306
0,6,1,RADIO_43bd8160c438,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,10.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_7b3d3590babf,AP_4bca42abf051,635,AP-CCOM51,158.109.XXX.XXX,1747356306
3,,2,RADIO_b167fd2befba,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,5,10.6.0.3_90581,Bellaterra,IP_7b3d3590babf,AP_4bca42abf051,635,AP-CCOM51,158.109.XXX.XXX,1747356306
1,60,0,RADIO_b3d338c6efd3,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,9.0,IAP,30,10.6.0.3_90581,Bellaterra,IP_68e571dcb44d,AP_3487d7ec29d1,635,AP-BIBSOC08,158.109.XXX.XXX,1748078791
0,11,1,RADIO_f7d4606da734,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,66.0,IAP,30,10.6.0.3_90581,Bellaterra,IP_68e571dcb44d,AP_3487d7ec29d1,635,AP-BIBSOC08,158.109.XXX.XXX,1748078791
3,,2,RADIO_2ac7f4028df4,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,30,10.6.0.3_90581,Bellaterra,IP_68e571dcb44d,AP_3487d7ec29d1,635,AP-BIBSOC08,158.109.XXX.XXX,1748078791
1,108,0,RADIO_63f0c9f593d8,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,1.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_860a5f67e26a,AP_61052bcdca42,635,AP-SAF13,158.109.XXX.XXX,1747356467
0,1,1,RADIO_f6cbd9cca86b,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,22.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_860a5f67e26a,AP_61052bcdca42,635,AP-SAF13,158.109.XXX.XXX,1747356467
3,,2,RADIO_ebfa5a2a9fcf,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_860a5f67e26a,AP_61052bcdca42,635,AP-SAF13,158.109.XXX.XXX,1747356467
1,100,0,RADIO_f4b15ef1d58a,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,3.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_a71ae4477792,AP_46bda63e015d,635,AP-ICTAICP16,158.109.XXX.XXX,1747973826
0,6,1,RADIO_c6a662dd0442,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,47.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_a71ae4477792,AP_46bda63e015d,635,AP-ICTAICP16,158.109.XXX.XXX,1747973826
3,,2,RADIO_572cd4e3fe85,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_a71ae4477792,AP_46bda63e015d,635,AP-ICTAICP16,158.109.XXX.XXX,1747973826
1,108,0,RADIO_634b234304c0,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_c92bda099f6c,AP_811631bbc6c5,635,AP-ICTAICP11,158.109.XXX.XXX,1747063180
0,1,1,RADIO_89a15613eb70,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,61.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_c92bda099f6c,AP_811631bbc6c5,635,AP-ICTAICP11,158.109.XXX.XXX,1747063180
3,,2,RADIO_8da2c405c9ec,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_c92bda099f6c,AP_811631bbc6c5,635,AP-ICTAICP11,158.109.XXX.XXX,1747063180
1,56,0,RADIO_150c763308f6,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_eb39e418c794,AP_a0dbb8c63c7c,635,AP-VET31,158.109.XXX.XXX,1747356293
0,1,1,RADIO_24920b50a958,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,28.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_eb39e418c794,AP_a0dbb8c63c7c,635,AP-VET31,158.109.XXX.XXX,1747356293
3,,2,RADIO_afdd940ab453,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_eb39e418c794,AP_a0dbb8c63c7c,635,AP-VET31,158.109.XXX.XXX,1747356293
1,40,0,RADIO_3b5820b82c5a,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,4.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_0d23d03ee1b6,AP_cf0e772987be,635,AP-ICTAICP10,158.109.XXX.XXX,1747356290
0,11,1,RADIO_da694b77a033,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,52.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_0d23d03ee1b6,AP_cf0e772987be,635,AP-ICTAICP10,158.109.XXX.XXX,1747356290
3,,2,RADIO_e3c2d10dd4b4,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_0d23d03ee1b6,AP_cf0e772987be,635,AP-ICTAICP10,158.109.XXX.XXX,1747356290
1,136,0,RADIO_f911b404b805,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,1.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_e681d72477bb,AP_52523e7c1695,635,AP-VET37,158.109.XXX.XXX,1747356294
0,1,1,RADIO_30e3ad033641,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,41.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_e681d72477bb,AP_52523e7c1695,635,AP-VET37,158.109.XXX.XXX,1747356294
3,,2,RADIO_a15b6499812b,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,4,10.6.0.3_90581,Bellaterra,IP_e681d72477bb,AP_52523e7c1695,635,AP-VET37,158.109.XXX.XXX,1747356294
1,132,0,RADIO_26cb87753f35,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,6.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_d223bfb49197,AP_b39c59096c3a,635,AP-SAF01,158.109.XXX.XXX,1747356471
0,11,1,RADIO_afe558e626fd,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,40.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_d223bfb49197,AP_b39c59096c3a,635,AP-SAF01,158.109.XXX.XXX,1747356471
3,,2,RADIO_0252cc43004d,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,7,10.6.0.3_90581,Bellaterra,IP_d223bfb49197,AP_b39c59096c3a,635,AP-SAF01,158.109.XXX.XXX,1747356471
1,120,0,RADIO_60510faf5fa3,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,9.0,IAP,14,10.6.0.3_90581,Bellaterra,IP_9fbb6b12b5bc,AP_6c90af9d9aa8,635,AP-VET10,158.109.XXX.XXX,1747071343
0,11,1,RADIO_847de25ad435,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,42.0,IAP,14,10.6.0.3_90581,Bellaterra,IP_9fbb6b12b5bc,AP_6c90af9d9aa8,635,AP-VET10,158.109.XXX.XXX,1747071343
3,,2,RADIO_239b83d2a038,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,14,10.6.0.3_90581,Bellaterra,IP_9fbb6b12b5bc,AP_6c90af9d9aa8,635,AP-VET10,158.109.XXX.XXX,1747071343
1,104,0,RADIO_988aa752be65,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,2.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_d2479223d415,AP_991d3f17579f,635,AP-CCOM08,158.109.XXX.XXX,1747070848
0,1,1,RADIO_8e98caee37a8,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,48.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_d2479223d415,AP_991d3f17579f,635,AP-CCOM08,158.109.XXX.XXX,1747070848
3,,2,RADIO_d12a0276a435,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_d2479223d415,AP_991d3f17579f,635,AP-CCOM08,158.109.XXX.XXX,1747070848
1,124,0,RADIO_5a7346617cca,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,3.0,IAP,6,10.6.0.3_90581,Bellaterra,IP_7858a06c516a,AP_750175cb8d3c,635,AP-ICTAICP13,158.109.XXX.XXX,1747356467
0,6,1,RADIO_b88fc95164b7,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,64.0,IAP,6,10.6.0.3_90581,Bellaterra,IP_7858a06c516a,AP_750175cb8d3c,635,AP-ICTAICP13,158.109.XXX.XXX,1747356467
3,,2,RADIO_7ec8a3dafdf1,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,6,10.6.0.3_90581,Bellaterra,IP_7858a06c516a,AP_750175cb8d3c,635,AP-ICTAICP13,158.109.XXX.XXX,1747356467
1,108,0,RADIO_3fabe265d8ae,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,5.0,IAP,21,10.6.0.3_90581,Bellaterra,IP_c0e8c6f55579,AP_b8af63f1e879,635,AP-BIBSOC09,158.109.XXX.XXX,1748078775
0,6,1,RADIO_6918ecca889c,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,92.0,IAP,21,10.6.0.3_90581,Bellaterra,IP_c0e8c6f55579,AP_b8af63f1e879,635,AP-BIBSOC09,158.109.XXX.XXX,1748078775
3,,2,RADIO_2f3a0bfdb1ac,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,21,10.6.0.3_90581,Bellaterra,IP_c0e8c6f55579,AP_b8af63f1e879,635,AP-BIBSOC09,158.109.XXX.XXX,1748078775
1,108,0,RADIO_ec071fbe5f6d,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,3.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_4930b38ba813,AP_85584fb115eb,635,AP-SI03,158.109.XXX.XXX,1747356323
0,1,1,RADIO_37d068f10905,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,62.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_4930b38ba813,AP_85584fb115eb,635,AP-SI03,158.109.XXX.XXX,1747356323
